COUNTY,STATE,YEAR,ZHVI,WFIR_AFREQ,WFIR_EXPT,WFIR_RISKS
Curry County,OR,2021,406580.8561986854,0.0018429450194,21072250286.916824,12.41410352614404
Hampshire County,WV,2021,191483.7919892844,0.000522337105237,29235022524.51921,9.236262795908813
Yankton County,SD,2021,220251.7238503777,0.000162849577767,14246529373.277365,4.730883279442312
Poinsett County,AR,2021,99766.22383865093,1.1420043902e-05,1524903.3473426462,0.156494931464341
Tattnall County,GA,2021,142206.53576475845,0.000728742606968,29778856669.56256,5.821479220726832
Crawford County,MO,2021,166920.78749970932,0.000666573704165,9457791360.488148,6.392524472273701
Ray County,MO,2021,191700.54928224607,0.000140058684061,13485031672.41905,3.363298595568335
Pacific County,WA,2021,281649.6602507934,1.654128376e-06,105955299.28215654,0.383389270903822
Columbia County,AR,2021,137906.50379780098,0.000108252434865,1999274044.4229808,2.323728923302705
Osceola County,MI,2021,152969.6924988427,0.000106771397816,14805041705.950014,5.111034173829278
Ouachita County,AR,2021,85911.41214750972,0.000108385159761,1322140878.056447,2.027307333459466
Vilas County,WI,2021,303707.3714829634,4.3911562824e-05,19186197268.72032,5.981460019595692
Johnson County,KY,2021,103922.9728750888,0.006154988102887,15834777333.176949,13.278675782287957
Caswell County,NC,2021,163019.646284277,0.000105746913879,2245394313.5514264,2.490990613150787
Franklin County,IN,2021,226836.4150648526,1.1204700859e-05,1014989148.9604986,0.791163703610396
Emanuel County,GA,2021,93904.87430157588,0.000257996871845,16410270172.346632,6.027152248456725
Rockbridge County,VA,2021,249849.6609700128,0.001037057829716,31243694624.168045,11.360772937081954
Sumner County,KS,2021,104206.63301024958,5.6895247665e-05,8769038435.297844,3.751771377265553
Panola County,TX,2021,180148.14509841803,0.00060901130898,11724763828.324787,5.641193759827781
Washington County,IA,2021,173280.25399148496,7.226127185e-05,12214799459.682129,3.606236471160914
New Kent County,VA,2021,334451.38702563226,8.2216199769e-05,1654014932.6529288,0.671934328265819
Lee County,VA,2021,87415.79312323705,0.004848120322595,6665391556.441685,11.81143250489748
Klickitat County,WA,2021,400494.3457536718,0.006979501890705,44193284229.664986,19.71218795412961
Mercer County,KY,2021,167925.46952071312,0.000234867906597,66467228.3035196,0.838308972443799
Bibb County,AL,2021,179936.29952888217,0.000493155720865,1162003862.4120023,1.607850780285078
Anson County,NC,2021,99101.15422314168,0.000143875842312,6332061014.569321,3.746197411413196
Brooke County,WV,2021,105665.71938633276,8.3606681e-07,8079999.927094498,0.124386170862895
Overton County,TN,2021,185586.23215760785,0.000834219618162,1266643931.9428203,2.868389526748659
Meigs County,OH,2021,106193.50804021176,4.4697943883e-05,2705775961.212431,1.857233438624027
Beckham County,OK,2021,114360.94646865984,0.006519290784084,60055683349.6744,13.325062584127595
Martin County,NC,2021,103850.23920786189,0.000162906846552,4534291107.539984,3.604551097828369
Houston County,TX,2021,182790.29290843813,0.001230992376669,7343917678.337157,8.466433114569503
Asotin County,WA,2021,292517.7760172897,0.002758930425788,8511387473.230294,8.943791787010612
Limestone County,TX,2021,135807.7119018472,0.000677425417687,22878259724.648376,9.6966765121873
Leelanau County,MI,2021,468933.9384447983,3.41745082e-06,2988806347.558644,1.912223611282072
Seward County,KS,2021,126230.79155796302,0.000480311484787,1271813692.1530097,3.637218076116821
Nobles County,MN,2021,181567.97564005989,6.708411635e-06,2461007307.1949,1.824563681357993
Mahaska County,IA,2021,142535.10269608136,2.2903338058e-05,5398680825.659368,1.762814074628525
Boone County,WV,2021,83926.3764064337,0.005976091628164,9175433830.914375,10.533729047466036
Hertford County,NC,2021,100350.46167392108,0.000124200476289,209506564.17991465,1.21169237952197
Saunders County,NE,2021,269682.4345241676,1.4099723027e-05,7189769483.84434,1.700408078780943
Randolph County,AL,2021,180104.9796476129,0.000175154061195,4816378062.227572,2.990168165443711
Mitchell County,GA,2021,104999.00385606526,7.4663277822e-05,10039912921.59946,2.814594378967106
Wyandot County,OH,2021,148792.84098738967,3.70522664e-06,7944242.35787237,0.092426911934566
Jo Daviess County,IL,2021,163860.49198424688,7.920885416e-05,6289727173.094356,3.275943880666197
Prince Edward County,VA,2021,197444.5168939587,0.000118718122589,844945117.4356896,1.52441424682408
Henry County,MO,2021,155712.84445103374,0.000457569856824,3992093872.066396,4.343929645234456
Tippah County,MS,2021,136306.03011984294,0.000561639280542,863290497.1308239,2.141964586333005
Putnam County,GA,2021,316655.2252824753,0.000139159669291,2723749983.3325424,3.057083086743914
Scott County,TN,2021,140739.2468123901,0.002584832933459,11096057379.010391,10.31542603845479
Coahoma County,MS,2021,69563.95075245293,1.2971983432e-05,778686.0628693998,0.119380840413754
Letcher County,KY,2021,91018.21441466664,0.006541666182792,7590877975.686658,12.131123938042428
Colusa County,CA,2021,318918.87066287553,0.004393317754649,3199426488.4327526,12.34822690404882
Logan County,CO,2021,205003.5138497777,0.000294361967806,1573642111.7617297,2.294265733048908
Taylor County,FL,2021,152615.30468259976,0.001760824466742,69859534107.64006,10.727621099616371
McDuffie County,GA,2021,140162.16774429206,0.000141140174335,18111005750.83517,4.531376046730196
Gage County,NE,2021,144519.07586361072,4.9787381692e-05,11211460608.326729,3.394423762299533
Stutsman County,ND,2021,192740.6905853448,0.000204824400201,12368460958.548056,4.927635480641734
Hockley County,TX,2021,147744.11667150102,0.001560853535603,9845424512.931463,9.212156592238491
Grenada County,MS,2021,103159.66197773626,0.000284084095096,222099888.1342765,1.835742287271593
Wyoming County,WV,2021,50849.82720838193,0.005938804455226,7821607903.587821,9.997347650830909
Scott County,VA,2021,124659.25266376032,0.002726391641798,1108072254.2332416,6.265626692429361
Nodaway County,MO,2021,161818.44330149065,0.000125579842584,6779841200.826298,3.558633725950408
Clark County,AR,2021,124970.0815993459,0.00026651429739,1108651942.4231255,2.326319966261394
Jersey County,IL,2021,159907.25506196,2.5511290196e-05,194041121.9913745,0.553814124943111
Fayette County,IL,2021,113010.56206156257,2.4119182833e-05,282564474.5315401,0.530260562717199
Moore County,TX,2021,159834.1038531576,0.006997810404558,6710683436.9536,15.013665971362348
Sevier County,UT,2021,239132.0923177531,0.002724819354834,24016413695.293125,9.99072166846001
Leake County,MS,2021,138661.64435863358,0.000397164046377,992473569.5825436,2.637018678627728
Texas County,OK,2021,132952.7256143984,0.002005388023407,8901262836.117477,9.58411093052504
Lampasas County,TX,2021,238384.9277328652,0.00433095312405,34900956975.72938,16.77329446646395
Wabasha County,MN,2021,234870.95787013043,3.808160112e-05,5262560496.26854,1.542779883952042
Gray County,TX,2021,88115.10640221836,0.008979626214497,23345038933.442127,17.843218271521145
Minidoka County,ID,2021,234635.8332357657,0.007382957518256,832272410.8357662,6.422562451853758
Newton County,MS,2021,140467.29453410537,0.000234367755409,382282579.9056512,1.487384813111949
Logan County,AR,2021,132511.22310696135,0.001116811125447,2912116866.378725,6.34424342217067
Dakota County,NE,2021,171227.04602135846,9.5649985256e-05,5592918291.616696,4.468443787560324
Owen County,IN,2021,175726.02529415314,2.1586196809e-05,96619609.9129832,0.527255657694986
Madison County,NC,2021,310627.2832522608,0.00097439718639,1335718390.0149791,4.817458291440684
Llano County,TX,2021,402920.7517722183,0.005274300972246,38580237420.39296,29.292852403497523
Hubbard County,MN,2021,242155.7049383541,0.00051233344847,47049950444.42999,12.566160985213635
Fairfield County,SC,2021,174576.08699653347,0.000101652640463,2360133322.334321,2.400758067359793
Fillmore County,MN,2021,215009.5728999834,3.6579993301e-05,7017864718.192482,3.034716858420009
Gaines County,TX,2021,188005.9654540017,0.004032831833475,38456395417.316765,16.924971139552166
Shelby County,IL,2021,125736.96848550776,1.134697528e-05,133964115.17732523,0.406742470261678
Perry County,IL,2021,84049.79293982741,2.7863074571e-05,356553980.9171131,0.752603354904997
Morgan County,TN,2021,156692.30269789946,0.002042474554875,8724482911.896328,6.442357463146259
Clinton County,MO,2021,206489.97773658604,0.00017851347886,11068457597.86204,3.866412346024844
Jackson County,WI,2021,168321.16448993335,0.000146943395883,20060935593.520584,4.747759581302214
Morgan County,MO,2021,259967.4956584308,0.000785480744463,7584910597.523972,7.615084261383969
Bandera County,TX,2021,307412.61953034234,0.002603896472703,64614366990.8895,17.892374594167933
Worth County,GA,2021,126915.19067973386,4.7201531651e-05,9981083737.504536,2.640073060162125
Sullivan County,IN,2021,122214.68560036585,3.0553174379e-05,393609292.60832703,0.716147831573697
Hutchinson County,TX,2021,104615.43252583646,0.012387250873118,32373590482.087204,24.58054577503196
Barnwell County,SC,2021,135909.93988682822,0.000263272060094,11347671172.847116,5.475093336707382
Dodge County,MN,2021,259770.10737909933,6.28593367e-06,3881103505.885869,0.962715645971119
Carroll County,IA,2021,156527.38915973113,3.22249197e-06,1498686679.1481926,1.317777285696913
Ogemaw County,MI,2021,123238.34889623562,0.000372104302938,19783937112.637177,11.099425759083848
Buena Vista County,IA,2021,144005.96270869172,1.0956656297e-05,1935150532.2026272,1.911451553763419
Washington County,NE,2021,300053.56507968454,7.7586894175e-05,31268437290.805428,4.616055687628183
Conway County,AR,2021,137435.37974521442,0.000788867975175,1486435864.6053755,3.950718153828604
Jones County,IA,2021,175611.64964713645,1.0576864398e-05,4541277464.219584,1.354911186635574
Meriwether County,GA,2021,143145.8300678485,0.000161204833489,4585193738.503288,3.423631350590048
Lincoln County,WV,2021,98441.3060131197,0.00279116005607,23697031792.800823,11.267373201921997
Buchanan County,VA,2021,78820.5077176079,0.007057978223184,8581583843.5714655,11.474366807907252
Allen County,KY,2021,148487.08895884588,0.000222357327769,86735653.87029825,0.752875072294092
Buchanan County,IA,2021,162154.3470198176,9.654140544e-06,3493492770.9099,1.481632430150769
Woodward County,OK,2021,114021.05074296938,0.001132862950983,25115062992.165207,5.93703812584495
Jay County,IN,2021,110465.18890754347,3.450779495e-06,36239934.5518536,0.208149961504866
Colorado County,TX,2021,228938.0082775892,0.000427472474982,4226356409.1896434,4.575244543502849
Kewaunee County,WI,2021,215328.13983938927,2.723563115e-06,1243526879.8014936,0.59339098075661
Yell County,AR,2021,139690.6759683971,0.000616039698344,1652057159.0383592,5.149965811808967
Crisp County,GA,2021,102210.22362537784,1.0713586054e-05,1058853543.1608288,1.171588193830238
Greene County,NC,2021,141338.4096509138,3.5105815523e-05,132524616.45750166,0.518122075490579
Uinta County,WY,2021,240021.38243891147,0.001504338299548,46648323882.90388,8.756908465523946
Henry County,IA,2021,147658.96405931513,8.1787481605e-05,10793311646.146204,3.699600693424333
Clay County,KY,2021,81661.83131512324,0.006555034585134,18593411976.219074,12.91179742867601
Adams County,WI,2021,169653.4826555183,0.000193694620976,28615154933.66557,8.060497714052945
Willacy County,TX,2021,147308.1872634018,0.000592418552218,2688103213.507547,7.582156769484654
Fulton County,IN,2021,150795.89285773376,4.050571193e-06,0.0,0.0
Greene County,VA,2021,287485.3591965075,0.001328418750148,7663320923.021262,5.435504064012302
Calhoun County,TX,2021,179063.85335182617,0.000523401382045,7573458784.313858,8.26489602203072
Adams County,WA,2021,237686.7747190696,0.001084813930908,10919040036.692598,8.271930244787749
Hempstead County,AR,2021,106393.6107039342,0.000296487969229,4220516414.8935847,4.304424902705208
Breckinridge County,KY,2021,123691.6862532915,0.00011894918099,231932366.82732564,1.241302730753167
Carroll County,IN,2021,170253.51253965605,3.7568797e-06,89817316.95818566,0.231088138034193
Lavaca County,TX,2021,259946.67786672537,0.000595176903023,2697860945.9234457,4.398338201629131
Bourbon County,KY,2021,183269.3987744451,0.000364977073789,3499126.610999306,0.387351524797034
Dukes County,MA,2021,1112594.31406402,3.3975562511e-05,15734887126.7659,4.507990003398278
Labette County,KS,2021,72621.0441177982,0.000377638129256,1794849143.0688803,2.936930498187775
Carbon County,UT,2021,187200.36409543263,0.001579642492443,24146879324.2513,8.527973422785863
Monroe County,AL,2021,120608.33244866852,0.000556318638399,5411273459.90758,5.47145265754131
Winneshiek County,IA,2021,224907.88203339453,6.1433919577e-05,14378918238.434711,3.188829347004548
Dodge County,GA,2021,116990.69956070304,6.6541479984e-05,5604372328.000655,1.67108486720479
Lincoln County,NM,2021,301665.8601621659,0.004685247134497,52781539282.24669,41.17461797509388
Martin County,MN,2021,134123.8048164559,5.862324009e-06,1858450912.84566,1.287299320438707
Washington County,GA,2021,112449.68940955606,9.5824830805e-05,5389825648.395094,2.789481106116964
Tyler County,TX,2021,159907.4229477306,0.001442959126692,5807465964.964597,6.070304902984075
Taylor County,WI,2021,196178.3985275004,1.3979348708e-05,513972485.1409222,0.512572846173946
Spencer County,IN,2021,176335.34853529485,3.6788477804e-05,549468795.2043215,0.797898101152357
Davison County,SD,2021,189146.8673965488,0.000245513231866,19595672104.85092,6.395454268197455
Montague County,TX,2021,197646.09829005445,0.00640292248117,29031178568.312206,19.497747895368786
Adair County,OK,2021,115968.40848927225,0.006950160188922,21646802566.03028,22.2780320923634
Vernon County,MO,2021,116245.36206219348,0.000236849922374,2292474978.929655,3.247517240629292
Wayne County,MS,2021,135710.2345293023,0.00080964159683,8413807891.963701,5.812887052474307
Smith County,TN,2021,243151.27523690896,0.00018574076719,78732804.25182636,0.530758457579019
Orange County,IN,2021,137315.97954171643,1.8102498688e-05,28948379.00099372,0.319767649485101
Wayne County,KY,2021,115195.01591803324,0.001271381512815,1651882504.9190269,4.452015199413036
Jones County,TX,2021,119745.17809278215,0.001563090055672,23892573064.71612,9.381965923510046
Gonzales County,TX,2021,193087.49386501417,0.000766002499921,2823679917.5499606,5.707309124836027
Douglas County,IL,2021,106919.52396023978,1.814603553e-06,43715477.81277908,0.348974124021866
Morgan County,GA,2021,331539.72606531554,0.000198690803231,4461713610.0405245,2.894295765813851
Lincoln County,MT,2021,303469.00527858856,0.003338200499939,35125437750.21885,18.35742572343341
Duchesne County,UT,2021,238034.700859879,0.000918966359925,17327262604.451893,6.326295171171412
Pierce County,GA,2021,136414.92911774133,0.001144445842714,39654004158.37687,10.727339581108517
Plumas County,CA,2021,342456.7705797586,0.007990740111756,44770110328.68892,32.64095628067363
Holmes County,FL,2021,161346.21245737295,0.000384314749568,3465548990.6572065,3.371005480760844
Union County,TN,2021,201759.1315221797,0.002125730160401,502339736.5723707,2.790948890713698
Fayette County,IA,2021,117806.30464756854,2.8136345998e-05,5472166502.533424,2.590916879928279
Marion County,KY,2021,149315.15032420302,0.000158145362062,137518218.7355786,0.724429817180819
Cherokee County,KS,2021,86175.95583044468,0.00022037646893,3664530578.8883967,4.520035058454411
Jackson County,IA,2021,176076.74005123487,1.9562407604e-05,3442153860.81891,1.628270997142672
Macon County,AL,2021,98526.64852328382,0.000376643128312,646438850.4999952,2.703446793385434
Freestone County,TX,2021,181518.88673050064,0.000694013911957,6355745591.415482,5.20353948705998
Polk County,AR,2021,137968.64292248286,0.001833318014335,3432022034.824084,8.212791297134508
Langlade County,WI,2021,162166.03981347487,1.674302743e-05,870281661.4351704,1.238743490300733
Lincoln County,WY,2021,354112.1945388439,0.001798251086153,16815186584.90229,5.687223417269609
Elbert County,GA,2021,119778.18491968756,0.000160731838716,2699815144.0276017,2.943768993966462
Chaffee County,CO,2021,542589.9960766169,0.000387122203686,9312132901.148834,5.933415158384161
Polk County,NC,2021,308445.4560636748,0.000224981626732,3128099983.891577,3.322293110777299
Marengo County,AL,2021,135563.52486372684,0.000266415856967,661355532.3623185,1.8874143246694
Ashley County,AR,2021,81185.85763974006,0.000139970909588,4527032770.945542,3.077494106647845
Benton County,MO,2021,168245.7275657842,0.001100523922233,9836980947.080835,10.203741998553827
Kent County,MD,2021,300335.190217018,4.357762812e-05,1050579037.380454,2.407054461545073
McDowell County,WV,2021,43018.27206732031,0.005316759309365,4646654057.226611,12.17237080351317
Simpson County,KY,2021,176870.08316130462,4.7512250655e-05,2622574.7668527467,0.182453262954825
Spencer County,KY,2021,280850.9058463665,5.1359850289e-05,224775766.41949573,0.403175676490349
Pickens County,AL,2021,129884.61183698718,0.000242110358056,623379237.6511347,1.867425801613857
Hampton County,SC,2021,129150.4679344491,0.000439238410258,14802104374.679983,5.523762158813026
Roosevelt County,NM,2021,140764.5820113732,0.009720065675565,36335490379.55717,24.22443520478384
Hart County,KY,2021,126472.10226159952,0.000192681825878,149627678.21952835,1.035678192197212
Butler County,AL,2021,108119.89572480042,0.000276016514056,454475761.0728734,2.073126729534604
Los Alamos County,NM,2021,458325.734702501,0.001339452647659,40505539325.917046,2.653141621548207
Perry County,IN,2021,138979.7238088325,5.1119547742e-05,31442180.10716012,0.241421042161641
McIntosh County,OK,2021,136630.66378432055,0.007045192327034,25564860937.62473,24.240462734298813
Saluda County,SC,2021,168599.48739896071,0.000176548367711,3387264776.6580834,2.996984802506601
Perry County,MO,2021,169467.65478092394,0.000133722878806,1113193131.7738974,1.376189115144864
Green Lake County,WI,2021,201801.29105689088,0.000149571865924,12850201929.212988,5.112501589379261
Waseca County,MN,2021,191044.66470731693,9.844558292e-06,2348710107.880944,1.373745750908186
Beadle County,SD,2021,182545.47259787013,0.000295581977667,11875226946.10142,6.672630337850737
Humphreys County,TN,2021,182971.23255421096,0.000156684712848,129740654.42581144,0.823403995085876
Tishomingo County,MS,2021,152194.8701708019,0.000342049182999,533172210.996842,1.791312068981048
Warren County,NC,2021,196684.2198773408,7.3216832556e-05,908327570.01903,1.852848899729418
Paulding County,OH,2021,126267.49082599409,2.732899289e-06,5731879.402618798,0.065550254989701
Adair County,KY,2021,116672.14131297846,0.000452492710502,614004922.4936937,1.861602366078757
Crawford County,IL,2021,111285.62828487564,1.6796606371e-05,45999752.19223343,0.278440859658021
Houston County,MN,2021,225352.01996976152,8.9128761888e-05,9148703941.747738,2.882436600550426
Inyo County,CA,2021,421368.6714416197,0.00070344367877,12119340213.498728,10.641489746118758
Clay County,MS,2021,127009.68613610465,0.000192699157986,63776377.48378348,0.840028807450482
Pike County,GA,2021,270541.5252268133,0.00020453228947,3198237333.176509,1.963413936715977
Gem County,ID,2021,397965.9592254707,0.015849328933409,22298325282.128788,20.82225802193741
Harrison County,KY,2021,143357.8268279229,8.8961955816e-05,2253219.003891869,0.166182455684299
Deaf Smith County,TX,2021,144877.63804562812,0.001737721208268,8072823796.099262,10.705465464469968
Otero County,CO,2021,133302.27611496928,0.001184641082949,7047555029.116969,7.831967711455198
Poweshiek County,IA,2021,170508.01626084515,2.3928494498e-05,6325822136.0323,3.014850126248488
Dickinson County,KS,2021,128252.65256013452,0.000600609395484,23766083819.858776,8.559375242661508
Appling County,GA,2021,135237.61640652546,0.000692267045752,21649449107.375576,6.342343801787076
Cedar County,IA,2021,186725.41453834288,2.1974923586e-05,3747851068.84993,1.820580862331202
Covington County,MS,2021,125476.40070178034,0.000716410056708,5098808665.686383,5.778924931783715
Lamar County,GA,2021,193968.3743514304,0.000181953090845,4251547506.038132,2.704678938671415
Greene County,GA,2021,471226.6810674892,0.000117747460863,2213295146.384545,3.100765151515349
Randolph County,AR,2021,123569.2727668506,0.000432833981529,3102575774.905672,4.795100889190025
Frio County,TX,2021,158842.11332729572,0.001347400964208,2987661854.678204,6.097498656158094
Jefferson County,KS,2021,195524.6256263549,0.00031978620825,5882017623.2903805,2.956287044327006
Fentress County,TN,2021,171154.59153592054,0.001924421833174,10796633859.841846,11.13179289010823
Yancey County,NC,2021,238229.04551886968,0.001014839091072,1306696893.2270472,5.640989138184503
Stone County,MS,2021,155487.72322603743,0.004122050930616,29594443127.452293,11.834664495485333
Westmoreland County,VA,2021,247605.83243418447,0.000312116619605,809938872.3436949,3.503332777168883
Bosque County,TX,2021,190955.59816405192,0.003698550423387,19193696397.004776,16.54771138467592
Wright County,MO,2021,142847.69953915672,0.001678988102275,10855444480.178772,7.904422920366811
Montour County,PA,2021,231487.3997923324,2.4091112982e-05,1881592619.0878708,1.178200368177918
Berrien County,GA,2021,139520.9801196239,0.000379063348753,25450120906.434616,6.596586901097808
Andrews County,TX,2021,225833.4260085302,0.00685666866083,20470387061.7706,12.814149712159486
Bertie County,NC,2021,63718.828810963234,0.000132682681763,274090170.7817283,1.138670121981729
Brantley County,GA,2021,132556.94794751602,0.001528233034469,39344490087.459724,10.220196458325448
Banks County,GA,2021,243644.35839803,0.000191944675647,6284853073.134771,1.961600366220155
Pike County,MO,2021,150226.67219491315,5.2332809255e-05,5311686474.772022,1.82541819487531
Madison County,FL,2021,161414.8554222264,0.000854195006742,49662190455.17718,8.650560172884393
Southampton County,VA,2021,190650.56707190792,0.000109620119673,2012016437.7133403,1.66893090021765
Attala County,MS,2021,103633.47310424944,0.000409852840235,893628542.7125033,2.632765399953632
Andrew County,MO,2021,212958.44760242675,0.000129390867231,8935073981.64067,3.114545841031399
Benzie County,MI,2021,279118.21735992376,1.6013529116e-05,5407325015.139186,3.025867858641
Schuyler County,NY,2021,182919.04406750272,8.1348773815e-05,6363287865.21148,2.874731310989803
Northampton County,NC,2021,115578.18236183329,8.7947894754e-05,1236600818.3138883,2.653625852269248
Johnson County,TN,2021,174339.70567517236,0.000585325120074,231125533.2303553,1.764444881350933
Grant County,AR,2021,180649.38978808952,0.000118447920121,1295355804.4485617,1.234586248277803
Haywood County,TN,2021,126537.51323802154,2.5684617955e-05,104213366.41078156,0.670220144339664
Russell County,KY,2021,102058.25216436623,0.000632243781377,228572274.30870128,2.294477949287265
Young County,TX,2021,128575.61399043888,0.006667859242261,13923355166.516764,17.076180589993754
Unicoi County,TN,2021,173044.0597089738,0.00075090889556,83772617.6536518,1.652498128974685
Winston County,MS,2021,114357.3182813814,0.000311172428025,762729108.3516418,2.172921545004726
Hughes County,SD,2021,222417.1690268025,0.000912175432619,21304189026.981853,7.273430139215125
Sawyer County,WI,2021,259528.6614957949,1.7119003445e-05,3003398700.014681,2.793165331097097
Kalkaska County,MI,2021,168293.8255442135,0.000268568100447,24619966160.164616,7.010625097708036
Eastland County,TX,2021,126949.68007208889,0.006821452260347,13595374629.089676,19.994965961357043
Gilchrist County,FL,2021,223511.38921422884,0.002578803376736,53146811468.799484,12.372985444847226
Hancock County,IL,2021,95665.00978306336,2.0139695803e-05,89112513.63878502,0.543461435537494
Avery County,NC,2021,272759.5375390801,0.000469649922066,233998476.30164528,1.908265514341534
Burleson County,TX,2021,256435.03747105945,0.00045348849972,3019433032.8663654,3.912666544349964
Patrick County,VA,2021,163923.3863451792,0.000228040116127,698778215.000682,2.317643575555024
San Juan County,WA,2021,782057.2829540557,5.32744118e-07,288513196.0032729,0.612050899027719
Seward County,NE,2021,237964.69409969545,2.5559429266e-05,8231118266.766176,2.20469743103948
Dickinson County,IA,2021,291534.37762197194,4.1638790496e-05,12411225349.334875,5.235171892746559
King William County,VA,2021,252828.36655181504,7.1110403353e-05,2567631674.273096,1.398558827662144
Drew County,AR,2021,143539.4181779969,0.000118897515664,1523559572.9451032,2.054138037734568
Delaware County,IA,2021,195208.94559297827,1.1349810244e-05,4049518800.971941,1.538636572217147
Polk County,TN,2021,181640.7987265608,0.000618792393102,464436026.97899216,1.692918346875812
Pitkin County,CO,2021,1706792.5896893458,0.000529117654923,17025561581.371971,4.227460689415488
Cooper County,MO,2021,182926.35022372936,9.9795693395e-05,5419868882.143537,2.328404628664351
Lee County,TX,2021,316321.36305120104,0.000698371075349,6162056206.407961,4.92508733700599
Park County,CO,2021,447603.16099844937,0.001390469833008,55091629906.13304,12.671389606407214
Richland County,WI,2021,184591.7257918924,0.000138449889265,7905708648.416591,3.130678858924727
Chester County,TN,2021,144127.83349969413,0.000103526457864,83388035.95033318,0.548388139243116
Arkansas County,AR,2021,118102.9032675973,5.013593875e-06,3021673.102672852,0.215854349217323
Union County,IL,2021,119789.41732100816,6.196616965e-05,591156950.1471529,1.206930021505977
Holmes County,MS,2021,76131.30640016148,0.000249411726853,966484107.2115852,2.856883869619727
Sharp County,AR,2021,139089.28858178147,0.000454179206779,2061952744.4889207,4.414144343876724
Ben Hill County,GA,2021,88195.86551556496,0.000203289340397,5666700290.814598,3.791282970565087
Mariposa County,CA,2021,375531.0587715662,0.01079589342413,80956096830.94724,41.594304012496245
Humboldt County,NV,2021,257652.8396231355,0.011354105499871,44525445692.44984,19.094179040346184
Cook County,GA,2021,122001.39565546082,0.000234581144589,12292439859.876492,4.145762181441211
Clayton County,IA,2021,150647.63187780007,4.1041631161e-05,6620274074.698912,2.693004880140159
Henry County,AL,2021,157208.37766170126,0.000175111488793,1302137749.645146,2.027102547393248
Franklin County,AR,2021,133042.8641202219,0.002298155372416,3367055650.8292346,6.628279720669703
Morgan County,WV,2021,207736.0095191861,0.000119562472186,8261686741.905128,3.689143895642624
Mason County,KY,2021,118256.55410332848,0.000320219363352,448820356.0814788,1.734126195691444
Chickasaw County,MS,2021,121396.8974536772,0.000250821063542,162107980.36724404,1.055804483932734
Tama County,IA,2021,131334.3427843432,4.3386102628e-05,8705319460.454765,3.373640997041087
Falls County,TX,2021,146570.35096574112,0.000275039730254,10640509943.408226,7.626130334772481
Park County,MT,2021,478782.0873527897,0.00471055149715,20700070379.81457,12.739218801040268
McCreary County,KY,2021,78239.93879936059,0.002378744266095,7952418251.269524,8.88056377796377
Garrard County,KY,2021,175228.3089357745,0.001056697919788,1018426757.2050492,2.64039897221256
Edgar County,IL,2021,90068.64912872786,4.326883197e-06,63861193.00175872,0.392657395670301
Hardin County,IA,2021,113685.46122275728,9.591537048e-06,2672882632.702033,1.689848772216794
Scurry County,TX,2021,127530.5634397933,0.008904544291636,16829638952.000269,15.519780040456686
Lewis County,WV,2021,119067.54482443444,3.8113081109e-05,1580626467.473612,1.587260413069807
Phillips County,AR,2021,62802.53887326361,4.419077362e-06,0.0,0.0
Dallas County,MO,2021,175122.71622861177,0.002231519264089,15257230538.90712,9.97861615104714
Cross County,AR,2021,117521.2506478116,1.4119965891e-05,14926492.711196948,0.314354951919446
Warren County,IL,2021,88081.84016436503,7.070561459e-06,8520453.303303622,0.243679185783858
Jackson County,AR,2021,87235.3426605496,3.6989770387e-05,44834390.28919233,0.606602310332251
Gunnison County,CO,2021,563155.3985821195,0.000483778125979,6121159771.019075,3.431987846962836
La Paz County,AZ,2021,227673.17286211115,0.000476126435935,6107634064.812525,8.904523088054109
Robertson County,TX,2021,230116.0866187332,0.000498262723629,2086805941.5718167,4.330831302673976
Buckingham County,VA,2021,199350.26820849333,0.000225821815885,1191408972.206418,1.963827712524437
Bond County,IL,2021,136168.1709149993,2.0563420912e-05,160282631.29167107,0.491436138143535
Giles County,VA,2021,149460.9876876345,0.000467966975814,228072238.76840785,1.643214175593558
Piscataquis County,ME,2021,164409.9531555586,2.5627158111e-05,273815192.5603654,1.031624537320388
Marion County,AR,2021,174424.8998274368,0.001127792328981,2670254974.08079,6.954133736868868
Rabun County,GA,2021,300112.80255705747,0.000444861887451,930498174.3264968,3.918732354762372
Lee County,SC,2021,143480.5258594315,0.000298294579225,9560346268.905657,4.529943415253853
Taylor County,WV,2021,153025.15975235665,1.8214762612e-05,1276418003.7943864,1.106382842728162
Rush County,IN,2021,145964.42039002466,2.766903195e-06,85129573.9063767,0.282952403055222
Dixie County,FL,2021,158882.46280573987,0.00198097796984,60263245814.05151,13.688759923964858
Piatt County,IL,2021,165871.42193931923,2.198400867e-06,133874158.4781176,0.271956465565426
Lafayette County,WI,2021,165732.47325856314,8.7340260865e-05,4260728187.26524,2.110708585955606
New Madrid County,MO,2021,77461.51199855944,2.354850633e-06,0.0,0.0
Socorro County,NM,2021,171365.38092655418,0.003154153276116,30428115062.02345,17.68491341277539
Iowa County,IA,2021,172093.42814841322,6.146425049e-05,9938024674.01145,3.035226720173067
Washburn County,WI,2021,221741.69148208303,5.7625786552e-05,5413403762.722472,4.285982288754849
Crawford County,IA,2021,115788.48525661252,1.1346249574e-05,3029507069.0738826,2.145047829924815
Richland County,ND,2021,173989.61165838753,9.7470322196e-05,3974433682.5816994,2.291923654715458
Baker County,OR,2021,225348.79329729688,0.005519185337982,20016618968.009224,18.255961610772708
