STATE,COUNTY,RISK_SCORE,WFIR_AFREQ_2023,WFIR_EXPT_2023,WFIR_RISKS_2023
IN,Morgan County,62.58351893095768,3.4862260321e-05,203973191883.048,43.55711104040726
IN,Newton County,16.22653515749284,0.000194227471904,13049286331.416414,23.67165128857779
IN,Noble County,49.15685650652243,9.999999747e-06,247638261854.7255,39.23003499840917
IN,Ohio County,6.745147947820554,1.1151528829e-05,22050465268.425285,2.608972319440026
IN,Orange County,45.84791600381801,1.0082390219e-05,110737338330.26749,26.47152402163537
IN,Owen County,45.43429844097995,1.0054188403e-05,167060342773.20312,31.02131721285396
IN,Parke County,33.82118994591155,9.999999747e-06,98806141114.26712,25.326121539930003
IN,Perry County,45.497931912185805,1.1531256344e-05,62876243326.00639,13.426662424435252
IN,Pike County,25.421571746738785,0.000355033551029,3776199004.2333055,23.35348393254852
IN,Porter County,80.24180719058225,0.000219054164395,126641462769.2466,69.48775055679288
IN,Posey County,54.5020680878142,5.2295044965e-05,4387360302.22683,5.631562201718103
IN,Pulaski County,10.499522748965957,1.5514887975e-05,13764782751.604132,4.104358892777601
IN,Putnam County,37.60738148265988,1.022722788e-05,121832538770.99806,24.021635380209997
IN,Randolph County,35.73019408208718,9.999999747e-06,77954392292.61905,19.94909322303532
IN,Ripley County,49.57047406936048,1.0321551007e-05,95091319696.76996,23.067133312122177
IN,Rush County,21.285396118358257,4.6189932745e-05,2642332385.440598,2.89532293986637
IN,St. Joseph County,72.89214126630608,1.297738027e-05,285055070283.20447,40.34362074451162
IN,Scott County,48.01145402481705,1.0080173232e-05,110492301147.43646,22.55806554247534
IN,Shelby County,53.00668151447662,9.755088724e-05,5213950855.966929,10.944957047406936
IN,Spencer County,39.611835825644285,0.000278295878272,14589276935.358427,49.984091632198535
IN,Starke County,23.89436843779828,8.1693379251e-05,20639835438.28768,28.85777919185492
IN,Steuben County,29.175946547884184,9.999999747e-06,179939857723.43585,33.12122176264715
IN,Sullivan County,33.916640152720326,1.6207238905e-05,34110806062.619987,9.163219853643016
IN,Switzerland County,23.25803372573974,1.0738503855e-05,38326778432.048485,10.913140311804009
IN,Tippecanoe County,78.33280305440663,9.999999747e-06,628423121005.3503,50.74769328666879
IN,Tipton County,23.3216671969456,9.999999747e-06,31514880145.57564,6.776964683423481
IN,Union County,5.727012408526885,1.4731074653e-05,4667017961.21024,1.209035952911231
IN,Vanderburgh County,90.13681196309255,0.00024745243581,23596536992.71129,45.911549475023854
IN,Vermillion County,30.73496659242761,9.999999747e-06,70837207932.84026,14.508431434934776
IN,Vigo County,79.19185491568565,9.999999747e-06,502792749050.1867,48.329621380846326
IN,Wabash County,45.179764556156535,9.999999747e-06,118377132262.80289,27.107858733693924
IN,Warren County,8.78141902640789,9.999999747e-06,49744128353.96894,9.131403118040089
IN,Warrick County,68.6923321667197,0.000667081258162,21852734289.34461,55.87018771874006
IN,Washington County,51.32039452752147,1.0070033762e-05,157853225182.3061,28.412344893413938
IN,Wayne County,62.01081769010499,1.0018489197e-05,204935004899.38733,36.68469615017499
IN,Wells County,31.116767419662743,9.999999747e-06,78883238987.19028,17.467387846007
IN,White County,26.057906458797326,1.0023745981e-05,77643120664.25014,20.99904549793192
IN,Whitley County,35.34839325485205,9.999999747e-06,160525476121.20572,28.985046134266625
IA,Adair County,37.00286350620426,0.000107949845117,5449648201.094419,11.740375437480116
IA,Adams County,17.849188673242125,0.000188125754092,4168623014.029087,28.889595927457844
IA,Allamakee County,23.7989182309895,1.4522061093e-05,46431183830.10559,21.762647152402163
IA,Appanoose County,40.50270442252625,0.000109302391933,19048901602.31447,38.18008272351256
IA,Audubon County,29.58956411072224,4.0401099733e-05,7814346614.01115,3.818008272351257
IA,Benton County,48.2978046452434,7.2588741291e-05,45237558934.73716,38.05281578110085
IA,Black Hawk County,81.7053770283169,1.4944984813e-05,227522898575.07285,37.5119312758511
IA,Boone County,46.10244988864143,1.1364045288e-05,88873779856.69623,21.73083041679924
IA,Bremer County,38.3391664015272,1.0480186997e-05,80352642807.43172,19.821826280623608
IA,Buchanan County,45.27521476296532,1.1593724959e-05,58673353853.089066,14.317531021317212
IA,Buena Vista County,50.39770919503659,1.3276986997e-05,39527960686.96662,18.294622971683104
IA,Butler County,43.33439389118677,1.0986045596e-05,45809886201.89498,15.46293350302259
IA,Calhoun County,60.41998090995864,1.0693489654e-05,35502577143.9138,11.58129175946548
IA,Carroll County,62.647152402163535,1.1203167933e-05,47238724778.61938,16.162901686286986
IA,Cass County,46.452433980273625,6.914319984e-05,7286742324.849029,9.22685332484887
IA,Cedar County,46.134266624244354,0.000145926287026,20848560339.97949,35.44384346166083
IA,Cerro Gordo County,65.82882596245625,1.008494299e-05,114868601338.35571,26.312440343620747
IA,Cherokee County,36.93923003499841,5.2473609599e-05,22461698540.79623,23.7989182309895
IA,Chickasaw County,39.29366846961501,9.999999747e-06,43164167988.19089,15.2402163538021
IA,Clarke County,34.48934139357302,0.000372220374055,13856130163.614471,48.9977728285078
IA,Clay County,51.256761056315625,1.6432823072e-05,49809226857.230255,16.35380209990455
IA,Clayton County,52.84759783646198,1.0199726155e-05,85528249705.67305,25.89882278078269
IA,Clinton County,70.98313713013044,2.1686701059e-05,89908304090.8274,27.36239261851734
IA,Crawford County,71.42857142857143,7.7755466792e-05,14753722586.697472,31.1804008908686
IA,Dallas County,72.98759147311486,5.2517046034e-05,157321294337.88327,48.13872096722876
IA,Davis County,41.8390073178492,2.1892493505e-05,27165885583.07369,24.721603563474385
IA,Decatur County,29.525930639516385,0.000546290986551,15312178496.599676,60.29271396754693
IA,Delaware County,59.02004454342984,1.0778580175e-05,75123996375.47699,20.80814508431435
IA,Des Moines County,69.45593382118993,0.000207112597944,20937591411.608017,42.348075087496014
IA,Dickinson County,43.8434616608336,2.0083879077e-05,58737606580.70831,25.071587655106587
IA,Dubuque County,77.85555202036272,1.0909888615e-05,304159815793.37805,39.83455297486478
IA,Emmet County,28.889595927457844,2.4770331256e-05,28194766332.527527,9.258670060451797
IA,Fayette County,56.06108813235762,1.0016369535e-05,70865271335.47751,20.521794463888003
IA,Floyd County,42.95259306395164,9.999999747e-06,52279808092.29714,14.762965319758193
IA,Franklin County,42.443525294304806,1.0103190172e-05,34884786111.94135,12.75851097677378
IA,Fremont County,38.18008272351256,9.25812275e-05,9198513895.883991,15.303849825007951
IA,Greene County,46.5478841870824,1.1344908809e-05,23615746841.12121,7.158765510658606
IA,Grundy County,35.47566019726376,1.2341684631e-05,23010272660.84537,6.872414890232262
IA,Guthrie County,53.03849825007954,7.3567481751e-05,17163891694.061972,31.27585109767737
IA,Hamilton County,42.47534202990773,1.0134202888e-05,43658637417.982666,15.399300031816734
IA,Hancock County,38.53006681514477,1.1389426312e-05,35346427761.80848,14.476614699331847
IA,Hardin County,60.92904867960547,1.276885235e-05,46832147664.79737,18.485523385300667
IA,Harrison County,49.44320712694877,0.000263944906676,19678162942.52344,45.24339802736239
IA,Henry County,33.24848870505886,0.000262698992279,24718845217.85357,52.56124721603563
IA,Howard County,34.075723830734965,1.0009104999e-05,35274837813.329895,20.362710785873368
IA,Humboldt County,29.653197581928094,1.1981130215e-05,30631107645.723305,6.267896913776647
IA,Ida County,25.48520521794464,8.901912376e-05,9736978227.51118,20.776328348711424
IA,Iowa County,54.279350938593694,0.000181986172706,23570977266.704967,53.00668151447662
IA,Jackson County,55.04295259306395,1.2597984122e-05,66684447442.91203,15.68565065224308
IA,Jasper County,56.82468978682788,5.6038403525e-05,44959372576.17638,31.244034362074448
IA,Jefferson County,21.317212853961184,0.000160172125696,26198095651.108303,47.534202990773146
IA,Johnson County,93.19121858097358,0.000242185593446,100980357551.26204,67.57874642061724
IA,Jones County,55.106586064269806,2.8403469734e-05,47588186009.27696,28.57142857142857
IA,Keokuk County,29.716831053133948,0.000115242357384,12025431934.589096,35.34839325485205
IA,Kossuth County,56.347438752783965,1.7503742354e-05,31838936697.4386,18.07190582246261
IA,Lee County,58.95641107222399,6.7546321171e-05,42710697886.85952,33.566656061088125
IA,Linn County,91.72764874323894,5.0951621019e-05,265830934112.10648,55.106586064269806
IA,Louisa County,50.27044225262488,0.000326417822751,8247311693.257245,46.166083359847285
IA,Lucas County,27.553293032134903,0.000265217381357,15751657780.24796,46.83423480750875
IA,Lyon County,34.29844097995546,0.000115341035611,18049259844.97169,37.70283168946867
IA,Madison County,24.530703149856823,0.000218209226124,29607548017.194626,51.956729239580014
IA,Mahaska County,42.92077632834872,7.67248713e-05,24512733411.31581,23.73528475978365
IA,Marion County,43.68437798281896,0.000129119808605,41442906038.6613,44.82978046452433
IA,Marshall County,68.85141584473433,4.1394534079e-05,28597455210.703243,28.380528157811007
IA,Mills County,38.75278396436526,6.3125084005e-05,27744474201.657604,34.552974864778875
IA,Mitchell County,38.43461660833599,9.999999747e-06,38075916808.72776,12.535793827553292
IA,Monona County,30.575882914412983,0.000566587765691,7517586083.599136,45.46611517658288
IA,Monroe County,21.63538020999045,0.000128047460143,15985804056.58174,21.062678969137767
IA,Montgomery County,40.37543748011454,6.9509666128e-05,12843044734.437096,11.708558701877188
IA,Muscatine County,54.91568565065224,0.000333373706449,23582767151.03681,59.910913140311806
IA,O'Brien County,67.41966274260261,1.8792481403e-05,25621299313.899635,14.985682468978684
IA,Osceola County,52.274896595609285,1.5606280964e-05,13372350502.285572,4.740693604836144
IA,Page County,44.1934457524658,0.000137064045954,11338659227.199385,23.51256761056316
IA,Palo Alto County,46.70696786509704,2.7458449903e-05,17710167990.392735,7.508749602290806
IA,Plymouth County,40.089086859688194,0.000702005111883,41821570458.2763,69.64683423480751
IA,Pocahontas County,36.8119630925867,1.2134295261e-05,14625510121.381445,7.795100222717149
IA,Polk County,91.53674832962136,4.0591914345e-05,674302416059.0769,61.6608335984728
IA,Pottawattamie County,83.58256442888958,3.5013960833e-05,98588411512.946,37.28921412663061
IA,Poweshiek County,49.41139039134585,0.000105091042486,15901953097.767073,35.73019408208718
IA,Ringgold County,20.076360165447024,0.00050371184845,8333962419.408075,45.40248170537704
IA,Sac County,55.39293668469615,1.010678187e-05,31208787969.46348,12.56761056315622
IA,Scott County,82.05536111994908,7.8592278057e-05,99319724154.9544,51.384027998727326
IA,Shelby County,42.31625835189309,2.7714904626e-05,16434044822.95335,5.504295259306395
IA,Sioux County,66.56061088132358,5.8661988817e-05,46877953917.01545,55.23385300668152
IA,Story County,76.01018135539293,1.252759416e-05,246511732559.20032,37.00286350620426
IA,Tama County,52.72033089405027,0.000138454532474,26664739007.552155,43.27076041998091
IA,Taylor County,28.221444479796368,0.000285777917901,6685742153.342547,33.4075723830735
IA,Union County,36.01654470251352,0.000349087740537,9716970069.95844,50.39770919503659
IA,Van Buren County,27.266942411708563,2.6376772478e-05,20831951618.217087,13.076678332803054
IA,Wapello County,63.21985364301622,2.9674623727e-05,79534977861.57878,27.839643652561247
IA,Warren County,47.91600381800827,0.000222152890683,88929222281.95949,61.62901686286986
IA,Washington County,61.43811644925231,0.000249100351076,29433283401.928272,59.974546611517646
IA,Wayne County,25.29430480432708,0.000332057917344,11970259576.021402,41.202672605790646
IA,Webster County,75.18294622971683,1.0211859176e-05,92604101581.76936,20.330894050270444
IA,Winnebago County,31.97581928094177,1.2202482299e-05,31517528800.45781,10.817690104995227
IA,Winneshiek County,45.14794782055361,1.107622653e-05,99014026048.65115,29.525930639516385
IA,Woodbury County,83.4552974864779,0.000620913111957,101139053557.68858,81.45084314349347
IA,Worth County,24.78523703468024,1.0832576337e-05,28377230796.63019,8.049634107540566
IA,Wright County,43.1434934775692,1.085482261e-05,35837597133.604645,13.713013044861595
KS,Allen County,26.12153993000318,0.000107516916927,10056549662.935743,19.31275851097677
KS,Anderson County,21.44447979637289,0.000142254188561,8303960462.504169,14.79478205536112
KS,Atchison County,23.95800190900413,0.000513613216924,11624676413.7222,57.04740693604836
KS,Barber County,31.72128539611836,0.001227266594476,6241569659.938305,72.44670696786508
KS,Barton County,78.87368755965637,0.000484145915461,14256750612.555832,67.67419662742603
KS,Bourbon County,31.27585109767737,6.6898326026e-05,17703001198.36688,23.13076678332803
KS,Brown County,33.18485523385301,0.000385511774528,8629702867.70705,50.81132675787464
KS,Butler County,80.20999045497933,0.001129407350839,204256943742.2546,88.89595927457843
KS,Chase County,25.13522112631244,0.00218244566204,11083542601.587357,76.71014953865733
KS,Chautauqua County,31.848552338530062,0.005011066623852,7695068037.519613,86.25517021953547
KS,Cherokee County,64.46070633153039,0.000167530285375,19239999576.22088,59.81546293350304
KS,Cheyenne County,11.867642379891825,0.000148168728529,2172036284.8976808,27.744193445752465
KS,Clark County,11.613108495068406,0.002137425953966,2165308921.585994,70.98313713013044
KS,Clay County,21.12631244034361,0.000905982430497,15359396407.576702,66.97422844416164
KS,Cloud County,13.872096722876233,0.000421264189346,13484916632.044746,61.0881323576201
KS,Coffey County,18.45370664969774,0.000545432558937,11606764542.024124,56.63378937321031
KS,Comanche County,12.24944320712695,0.003981996785697,4342682172.386318,77.60101813553929
KS,Cowley County,74.54661151765829,0.002840755189403,73937634032.53044,86.82787146038817
KS,Crawford County,74.73751193127583,3.0372586217e-05,60947162923.51382,27.585109767737837
KS,Decatur County,39.961819917276486,0.000103072245547,4653919701.148492,32.13490295895641
KS,Dickinson County,47.43875278396437,0.000928567155303,38711603089.76542,78.17371937639199
KS,Doniphan County,40.725421571746736,0.000275612844455,2732415650.4197426,26.18517340120904
KS,Douglas County,79.63728921412662,6.3138194399e-05,200977121247.42383,43.07986000636336
KS,Edwards County,16.003818008272354,0.000486332990958,2861548448.4509406,46.38880050906777
KS,Elk County,13.999363665287945,0.002538286374626,8582626695.011181,80.36907413299396
KS,Ellis County,42.18899140948138,0.000310683710009,24977284384.912346,60.19726376073815
KS,Ellsworth County,40.02545338848233,0.00206236047936,10191208230.304949,76.13744829780464
KS,Finney County,72.28762328985046,3.7379478129e-05,70236901770.80905,22.144447979637288
KS,Ford County,65.95609290486796,0.000553817450472,27019676419.688168,64.4925230671333
KS,Franklin County,52.97486477887369,0.000110743862724,31358136212.714275,29.112313076678326
KS,Geary County,65.35157492841235,0.001625863152307,60299072021.976906,80.11454024817054
KS,Gove County,28.985046134266625,0.000265683414719,5382760877.493381,50.1749920458161
KS,Graham County,10.531339484568884,0.000322219250813,3314979117.1835103,31.43493477569201
KS,Grant County,41.71174037543748,0.000122452914807,2404498567.679208,10.276805599745463
KS,Gray County,38.78460069996818,0.000135727112707,4974888811.076338,14.8902322621699
KS,Greeley County,30.957683741648108,3.4275717843e-05,558610641.6798112,0.986318803690741
KS,Greenwood County,18.580973592109448,0.00179082178774,19240806176.22291,80.87814190264078
KS,Hamilton County,12.981228125994274,0.000299777216169,1461894731.8340645,22.68533248488705
KS,Harper County,37.321030862233535,8.3934327864e-05,11661117028.812073,32.675787464206174
KS,Harvey County,70.37861915367483,0.000180141708399,65497735663.481445,66.01972637607382
KS,Haskell County,35.09385937002863,2.0824733378e-05,7885464678.71064,2.513522112631244
KS,Hodgeman County,20.203627107858736,0.000258838428082,4279932717.254817,45.14794782055361
KS,Jackson County,22.17626471524021,0.001105355258219,36841058844.924736,75.97836461979
KS,Jefferson County,35.44384346166083,0.000467721087565,17160148074.493517,48.2978046452434
KS,Jewell County,42.85714285714285,4.5386354508e-05,8740318119.383644,23.25803372573974
KS,Johnson County,94.27298759147313,1.6826496343e-05,1205172805533.3987,61.46993318485522
KS,Kearny County,27.966910594972955,3.8702410595e-05,2974156079.0245314,3.436207445116131
KS,Kingman County,35.793827553293035,0.000444161912797,15871993245.488104,63.0607699650016
KS,Kiowa County,22.908049634107545,0.002209717864083,5579483804.43547,72.60579064587972
KS,Labette County,61.947184218899146,0.000220347041996,20268145174.853184,37.38466433343938
KS,Lane County,18.262806236080177,0.000153281330577,2031877310.172808,21.253579382755326
KS,Leavenworth County,74.19662742602608,0.000118155981405,169540985088.89716,48.58415526566974
KS,Lincoln County,11.772192173083042,0.000454232087438,5514069620.189599,53.89755011135857
KS,Linn County,26.3760738148266,3.76528691e-05,20102140950.370502,17.881005408845052
KS,Logan County,13.33121221762647,0.000195992620745,2037699626.7540777,25.389755011135858
KS,Lyon County,49.984091632198535,0.001823412042894,38066135998.506,81.51447661469933
KS,McPherson County,66.46516067451479,0.00069326120707,51697110233.18128,67.6423798918231
KS,Marion County,53.547566019726375,0.000638149204397,24640369973.17443,71.58765510658607
KS,Marshall County,19.185491568565062,0.000760672306724,16953019100.544731,69.42411708558703
KS,Meade County,37.44829780464524,0.001148369464748,4448415132.154601,65.92427616926503
KS,Miami County,54.438434616608326,2.2730540469e-05,75277195221.31726,23.989818644607062
KS,Mitchell County,39.0391345847916,9.0499993611e-05,7021597453.1106415,19.12185809735921
KS,Montgomery County,74.76932866687878,0.000733046543357,16591841501.186516,61.247216035634736
KS,Morris County,18.80369074132994,0.001749913298525,22464977681.1274,76.96468342348075
KS,Morton County,12.726694241170854,0.00163735020783,2803069772.194464,62.392618517340125
KS,Nemaha County,31.02131721285396,0.000843493011187,16746489316.273104,69.869551384028
KS,Neosho County,55.711104040725424,8.2159963467e-05,18572331282.25004,18.962774419344576
KS,Ness County,21.603563474387528,0.000258346229021,3238317087.6406035,42.98440979955457
KS,Norton County,40.15272033089405,0.000191695844209,7096648867.25726,27.39420935412027
KS,Osage County,35.95291123130767,0.000534976351285,23284910046.08956,60.706331530384986
KS,Osborne County,23.51256761056316,0.000208216495625,5243918913.236158,40.9163219853643
KS,Ottawa County,24.97613744829781,0.001135464750944,16391425417.674295,71.74673878460071
KS,Pawnee County,45.62519885459752,0.000271861443467,9597780839.805897,50.90677696468342
KS,Phillips County,47.9478205536112,0.000215205806691,6261500934.532253,43.90709513203945
KS,Pottawatomie County,38.084632516703785,0.001859824598413,86705690020.42322,87.43238943684378
KS,Pratt County,39.32548520521794,0.00079926102423,10581295033.726646,59.65637925548839
KS,Rawlins County,18.67642379891824,0.000136463378267,5094463196.009431,37.92554883868915
KS,Reno County,84.91886732421251,0.002650044972188,119080753140.17528,94.11390391345849
KS,Republic County,12.376710149538656,4.6300909565e-05,8535004283.155221,25.26248806872415
KS,Rice County,42.793509385937,0.001300879678644,11709510322.824932,71.90582246261533
KS,Riley County,75.7238307349666,0.00138475039603,89206778078.14969,85.74610244988864
KS,Rooks County,37.06649697741012,0.000296791499757,6071039430.102657,48.48870505886096
KS,Rush County,23.608017817371937,0.000264994274265,3961380631.776151,48.20235443843462
KS,Russell County,23.289850461342667,0.000568563225797,7006189679.442372,54.72478523703468
KS,Saline County,77.88736875596565,0.00114470993099,55771610503.21716,82.53261215399299
KS,Scott County,33.0575882914413,2.5377252791e-05,7260138886.253947,10.7858733693923
KS,Sedgwick County,94.87750556792872,0.000150054295704,608357433554.2257,80.08272351256761
KS,Seward County,61.724467069678646,0.000406362959291,24344325841.306164,74.61024498886414
KS,Shawnee County,80.36907413299396,0.000427445537144,207865301651.05725,64.74705695195672
KS,Sheridan County,34.39389118676424,0.000102035977029,4930915169.347257,20.426344257079226
KS,Sherman County,28.76232898504613,1.8238790259e-05,9460741262.825968,5.186127903277124
KS,Smith County,39.54820235443843,5.4412517595e-05,6274574682.113376,19.59910913140312
KS,Stafford County,19.40820871778556,0.001232642273614,4167105983.779789,69.80591791282215
KS,Stanton County,15.208399618199172,0.000339826985,1843849383.1654449,8.399618199172764
KS,Stevens County,31.68946866051543,0.000338111531416,8143115884.510672,48.61597200127267
KS,Sumner County,64.61979000954501,4.1961785559e-05,51594248686.40492,40.53452115812918
KS,Thomas County,22.08081450843144,1.4020686688e-05,9375432077.772926,4.263442570792237
KS,Trego County,7.540566337893733,0.000303703708098,3793419527.968277,47.18421889914095
KS,Wabaunsee County,17.59465478841871,0.001952316455387,29431035600.384155,83.32803054406618
KS,Wallace County,17.753738466433344,5.6616043971e-05,1966916471.472672,2.704422526248807
KS,Washington County,29.971364937957368,0.000582611627075,13585376968.86258,68.53324848870506
KS,Wichita County,47.02513522112631,1.5029995428e-05,3100659171.217568,1.368119630925867
KS,Wilson County,41.01177219217308,0.000293658249412,9235511903.95712,29.016862869869552
KS,Woodson County,4.836143811644925,0.000663389830451,4105237937.48398,49.88864142538976
KS,Wyandotte County,87.17785555202035,1.7414675085e-05,282243264981.5363,45.529748647788736
KY,Adair County,36.080178173719375,0.000158892318254,10802224943.686214,25.64428889595927
KY,Allen County,45.3706649697741,1.2420264874e-05,47126385803.71732,14.126630607699648
KY,Anderson County,33.471205854279354,1.0111688164e-05,125869475328.03076,23.035316576519246
KY,Ballard County,44.607063315303854,1.3255290346e-05,23781854760.972286,5.727012408526885
KY,Barren County,66.43334393891188,1.4166141288e-05,95586933636.07983,27.330575882914417
KY,Bath County,16.831053133948455,0.000662323858532,7489740791.807347,46.03881641743557
KY,Bell County,54.9793191218581,0.005868021371417,9268781635.924017,77.02831689468661
KY,Boone County,75.1511294941139,1.0066778656e-05,602185718301.123,50.334075723830736
KY,Bourbon County,32.834871142220805,2.8517140456e-05,19001595091.904835,8.272351256761057
KY,Boyd County,42.09354120267261,0.00150897956956,32867322787.950825,80.59179128221443
KY,Boyle County,45.30703149856824,1.3500787047e-05,57665226535.98064,15.749284123448934
KY,Bracken County,9.290486796054724,1.0357026399e-05,31689684219.36416,4.072542157174674
KY,Breathitt County,29.875914731148583,0.009911101757464,6311594401.713494,77.66465160674515
KY,Breckinridge County,51.73401209035953,1.1584587357e-05,54652226581.3101,17.91282214444798
KY,Bullitt County,75.05567928730513,1.0034604949e-05,553961225745.6317,47.979637289214125
KY,Butler County,24.307986000636333,3.7923585791e-05,10980132274.70662,7.222398981864461
KY,Caldwell County,53.73846643334394,1.1027487777e-05,33997039237.35961,9.385937002863509
KY,Calloway County,76.04199809099586,3.4310410311e-05,66455134812.357605,31.657651924912507
KY,Campbell County,58.79732739420936,1.0038723656e-05,425176942966.0157,40.725421571746736
KY,Carlisle County,32.58033725739739,1.179182902e-05,13282836010.695131,2.799872733057589
KY,Carroll County,28.47597836461979,1.0568522127e-05,39132417743.99362,9.89500477251034
KY,Carter County,49.95227489659561,0.000929122110616,48011200294.29836,73.43302577155582
KY,Casey County,28.25326121539929,0.000148335190309,6594941397.625431,28.28507795100223
KY,Christian County,84.31434934775692,1.1836296991e-05,183104199860.1648,31.05313394845689
KY,Clark County,48.36143811644925,0.00040911509722,9508209786.144484,25.167037861915368
KY,Clay County,35.25294304804327,0.011373700387874,20143372650.771816,91.15494750238624
KY,Clinton County,15.46293350302259,0.000829605216484,3651726234.204714,46.579700922685326
KY,Crittenden County,41.361756283805285,1.06239549e-05,48826808617.50065,13.490295895641108
KY,Cumberland County,7.890550429525931,0.00019844603137,1191764908.8729537,4.517976455615655
KY,Daviess County,83.2325803372574,2.6620282928e-05,69314706930.64601,35.03022589882278
KY,Edmonson County,20.776328348711424,1.787981801e-05,18022887814.490986,7.126948775055679
KY,Elliott County,8.463251670378618,0.001438142167354,13586560532.100502,70.50588609608654
KY,Estill County,25.389755011135858,0.001167345214902,12058017138.147476,63.697104677060125
KY,Fayette County,88.2914412981228,1.9841750505e-05,427686997838.8584,47.693286668787785
KY,Fleming County,31.403118040089083,0.000260766272004,9847524974.007025,43.42984409799554
KY,Floyd County,71.9694559338212,0.011036726703959,19037427841.086483,91.40948138720968
KY,Franklin County,62.80623608017817,1.0028771405e-05,248607377274.95007,36.55742920776328
KY,Fulton County,58.32007636016545,1.1148657974e-05,18059787914.459587,4.963410754056634
KY,Gallatin County,14.8902322621699,1.0396757883e-05,35086821811.16709,4.613426662424435
KY,Garrard County,19.726376073814823,0.000388478623975,4447742967.888034,23.16258351893096
KY,Grant County,30.28953229398664,1.0118256372e-05,156529588160.16235,20.935412026726056
KY,Graves County,83.77346484250717,2.9314538913e-05,64671268703.77914,39.07095132039453
KY,Grayson County,34.96659242761693,1.6334650908e-05,46545040205.79653,15.176582882596248
KY,Green County,19.026407890550427,1.7932328123e-05,21829367610.44875,6.045179764556156
KY,Greenup County,30.4804327076042,0.000697586612283,23517399174.202847,62.233534839325486
KY,Hancock County,35.9847279669106,2.8035707402e-05,11350714989.470968,8.590518612790328
KY,Hardin County,72.16035634743875,1.0145449906e-05,608249142766.0089,48.80687241489024
KY,Harlan County,43.90709513203945,0.005607709050026,10845319870.388365,76.2010817690105
KY,Harrison County,35.60292713967547,1.055368145e-05,78830130391.29143,22.81259942729876
KY,Hart County,41.04358892777601,1.2951260939e-05,50472433633.38264,14.412981228125997
KY,Henderson County,74.13299395482022,1.8822368901e-05,70664140807.39828,15.43111676741966
KY,Henry County,24.848870505886094,1.0554355431e-05,72924833803.29106,16.417435571110403
KY,Hickman County,42.28444161629017,1.07185729e-05,13056421067.748732,3.627107858733694
KY,Hopkins County,75.40566337893733,1.6602977271e-05,70815154578.17122,21.9217308304168
KY,Jackson County,22.589882278078267,0.006053102252263,28237746917.32007,87.55965637925549
KY,Jefferson County,95.95927457842824,1.0027978658e-05,2752226114152.792,69.10594972955775
KY,Jessamine County,53.70664969774101,3.4597166332e-05,51755437252.58536,18.103722558065545
KY,Johnson County,46.89786827871461,0.006387532623061,14119765395.929329,83.8052815781101
KY,Kenton County,73.81482659879094,1.0007671511e-05,669782723385.9648,45.497931912185805
KY,Knott County,20.935412026726056,0.009967636033789,7033430344.852899,81.89627744193446
KY,Knox County,42.25262488068724,0.015106391449273,25024772281.07863,86.76423798918232
KY,Larue County,15.176582882596248,1.0302100117e-05,67024585610.85735,13.235762010817687
KY,Laurel County,69.90136811963093,0.010553165040864,38890929428.40406,91.4412981228126
KY,Lawrence County,22.303531657651927,0.002542697030748,22526804254.60388,77.79191854915686
KY,Lee County,14.126630607699648,0.002277116001795,16665180069.709476,74.19662742602608
KY,Leslie County,12.47216035634744,0.007852586613632,4487102744.155292,70.88768692332167
KY,Letcher County,29.84409799554566,0.007570370493595,9142914924.81314,81.73719376391982
KY,Lewis County,34.807508749602285,0.000209697798522,8934161885.559868,30.894050270442253
KY,Lincoln County,22.39898186446071,0.000324036233435,9819784511.089188,38.49825007954184
KY,Livingston County,34.552974864778875,1.1280922086e-05,32884594153.93575,8.526885141584474
KY,Logan County,55.42475342029908,1.5203699613e-05,35460500960.63467,10.658606426980592
KY,Lyon County,32.03945275214763,1.4826299e-05,35982345522.89092,11.931275851097675
KY,McCracken County,89.72319440025454,2.1924546738e-05,123983134545.01688,33.8848234171174
KY,McCreary County,19.821826280623608,0.005482135883274,11541654522.830635,76.99650015908368
KY,McLean County,44.35252943048043,1.354884101e-05,12947128093.537252,5.440661788100541
KY,Madison County,67.57874642061724,0.000801465762341,25661481994.186703,65.66974228444161
KY,Magoffin County,40.78905504295259,0.010343005477231,15224298556.128916,89.72319440025454
KY,Marion County,33.343938911867646,1.0533114225e-05,94513218163.8746,22.93986636971047
KY,Marshall County,71.58765510658607,4.4466017121e-05,65890391851.06612,39.3891186764238
KY,Martin County,33.630289532293986,0.015620773452669,10252853426.07315,83.58256442888958
KY,Mason County,27.45784282532612,3.502799599e-05,17828687314.705257,13.522112631244037
KY,Meade County,44.288895959274576,1.0066353908e-05,173729048738.9586,25.548838689150493
KY,Menifee County,9.958638243716194,0.001837885211069,16816331038.365776,71.71492204899778
KY,Mercer County,35.50747693286669,1.0654933891e-05,66303646043.59628,16.544702513522115
KY,Metcalfe County,20.521794463888003,5.3555001297e-05,5151582340.424958,6.172446706967865
KY,Monroe County,22.33534839325485,7.5041070353e-05,5804363377.1524,17.817371937639198
KY,Montgomery County,38.11644925230672,0.000635504904408,7365465241.245968,51.28857779191854
KY,Morgan County,22.621699013681194,0.002974989431241,29445989397.811417,83.26439707286033
KY,Muhlenberg County,50.74769328666879,5.5870955062e-05,23327609140.116047,27.553293032134903
KY,Nelson County,54.15208399618199,1.0022000934e-05,344660367690.5132,39.93000318167356
